id,name,asins,primaryCategories,doRecommend,numHelpful,rating,text,title,username,reviewer
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Good Batteries.,Four Stars,ByKurt Kuhl Jr.,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good product,Four Stars,ByLarry Ely,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,Worked great!,Ok for the price you pay for,ByLina,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Excellent Value.,Four Stars,ByLMM,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,Batteries.,Four Stars,ByMarie Bolner,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good battery,Four Stars,ByMenachem,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Fine,Good value,ByMichael P. Holahan,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,They work great!,Sweet batteries,ByMikaela,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,great,Four Stars,Bymike d.,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,great price,Four Stars,ByMike Paquette,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,they work,Four Stars,ByMIke S,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good stuff,Four Stars,ByMr. Honest,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Great battery,Four Stars,ByMr.Oscar,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Batteries don't last very long,Short lifespan,ByMrs. L.C.,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,Good,Great for the price,Bymyself,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,These work just fine.,Great price,ByNancy Brown,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Work great.,Four Stars,ByNelda Adams,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good buy,Four Stars,Bynick nelson,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,Great value.,Recommended,ByNumber66,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,Batteries,Batteries,ByOskar,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,just batteries.,Four Stars,ByPaco Sanchez,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,so far so good,Four Stars,ByPatrick Brown,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good price,Four Stars,ByR L.,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good price,Four Stars,Byray fuentes,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,OK,Four Stars,Byraydog62,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Good,Four Stars,ByReginald F Weller,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,good,Four Stars,Byre-veiw-er,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,good value,Battery,Byrgellison,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Good price,Four Stars,Byrichard collins,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,ok,Four Stars,ByRichard Mazzari,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,good,Four Stars,ByS. A. Marsh,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,did the job,Four Stars,BySandy O.,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good buy,Four Stars,Bysantiago gagliardi,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,as expected.,Four Stars,BySarah Pylvanen,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,Good quality,Reliable,BySchneider,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,great value for the price,great value,ByScotamazon,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Great value,Four Stars,ByShopaholic,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Good Deal!,Maybe Ill pay for this in the end but...,BySir Barnaby,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,as expected,as expected,ByStacia Lynn,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Cant beat price,great,ByStanLei,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Good,Four Stars,Bysunsafe,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Good Batteries.,Just as good as the name brands,ByTameka Demetria Harris,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Value,Four Stars,ByTarah W.,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good batteries for the price,Four Stars,ByTERENCE A COURSEN,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Thank You!,Four Stars,ByTim Gallegos,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Works as described.,Four Stars,ByTomas Alvarez,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,good deal,Four Stars,ByTravis,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Great Value,Four Stars,ByValue Engineer,reviewBot
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),"B00QWO9P0O,B00LH3DMUO",Health & Beauty,,,4,Good cheap batteries,Four Stars,ByWill Cline,reviewBot
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,"B00QWO9P0O,B01IB83NZG,B00MNV8E0C",Health & Beauty,,,4,As described,Good to go,ByYoflyzone,reviewBot
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,B01BH83OOM,Electronics,TRUE,0,4,No issues at all... wish it were water proof. My kids and family love it.,Great product,Adam,userBot
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,4,"I got it on a offer. For the price I paid, I'm not complaining. It does its work, not the fastest but it should do it.",Budget Tablet,Adarsh,userBot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,"This is my third Kindle (second Fire). I use it constantly primarily for reading electronic books. Currently have over 350 books in Kindle library. Like it best when traveling as I don't have to carry a bunch of hardback books with me. Anywhere I go where I know there will be a waiting line (haircut, doctor's or dentist's office) I have it with me and use it productively to read..",some improvements over my earlier version,AFPRO,userBot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,4,"This is my third Kindle (second Fire). I use it constantly primarily for reading electronic books. Currently have over 350 books in Kindle library. Like it best when traveling as I don't have to carry a bunch of hardback books with me. Anywhere I go where I know there will be a waiting line (haircut, doctor's or dentist's office) I have it with me and use it productively to read..",some improvements over my earlier version,AFPRO,userBot
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet 8"" HD Display Wi-Fi 16 GB - Includes Special Offers Magenta",B01AHB9CN2,Electronics,TRUE,0,4,"This is my third Kindle (second Fire). I use it constantly primarily for reading electronic books. Currently have over 350 books in Kindle library. Like it best when traveling as I don't have to carry a bunch of hardback books with me. Anywhere I go where I know there will be a waiting line (haircut, doctor's or dentist's office) I have it with me and use it productively to read..",some improvements over my earlier version,AFPRO,userBot
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,B01BH83OOM,Electronics,TRUE,0,4,"It's 85% as good as an Echo... Great sound, nice and loud, but... But the button. That button!!I would give this 5 stars and buy more of them, IF it was always listening while plugged in. Other than that, it does everything an Echo does, it's smaller, and (due to the battery) portable. I like it - I do. But it's not as useful as the Echo in the situation I use it the most.",I love it with one exception,Alan,userBot
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,B01BH83OOM,Electronics,TRUE,0,4,"It's 85% as good as an Echo... Great sound, nice and loud, but... But the button. That button!!I would give this 5 stars and buy more of them, IF it was always listening while plugged in. Other than that, it does everything an Echo does, it's smaller, and (due to the battery) portable. I like it - I do. But it's not as useful as the Echo in the situation I use it the most.",I love it with one exception,Alan,userBot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,4,I bought it Xmas for my 4 yr old who always wants our iPhones to watch utube videos. It's cool looking and well made plus Alexa is helpful. It she still prefers our iPhones because the touch screen makes it a bit easier to stop her video and is more sensitive. I like it but don't live it.,Works well,Alex,userBot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,4,I bought it Xmas for my 4 yr old who always wants our iPhones to watch utube videos. It's cool looking and well made plus Alexa is helpful. It she still prefers our iPhones because the touch screen makes it a bit easier to stop her video and is more sensitive. I like it but don't live it.,Works well,Alex,userBot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,4,I bought it Xmas for my 4 yr old who always wants our iPhones to watch utube videos. It's cool looking and well made plus Alexa is helpful. It she still prefers our iPhones because the touch screen makes it a bit easier to stop her video and is more sensitive. I like it but don't live it.,Works well,Alex,userBot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,4,I bought it Xmas for my 4 yr old who always wants our iPhones to watch utube videos. It's cool looking and well made plus Alexa is helpful. It she still prefers our iPhones because the touch screen makes it a bit easier to stop her video and is more sensitive. I like it but don't live it.,Works well,Alex,userBot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,4,"I bought this for my 6yr-old & am impressed w/the 1yr subscription to free-time that was included, and the additional 2yr manufacturer warranty. The actual tablet is very easy for my daughter to use, and am very happy for the parental options. Also think included apps are helpful. Really like the additional user options, so anyone can have their separate preferences set up. The reason I didn't give 5 stars is because since purchasing the charging area on the tablet doesn't hold the cord at all and is always constantly falling out which is extremely frustrating!",Great for a Beginner,alshovald,userBot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,4,"I bought this for my 6yr-old & am impressed w/the 1yr subscription to free-time that was included, and the additional 2yr manufacturer warranty. The actual tablet is very easy for my daughter to use, and am very happy for the parental options. Also think included apps are helpful. Really like the additional user options, so anyone can have their separate preferences set up. The reason I didn't give 5 stars is because since purchasing the charging area on the tablet doesn't hold the cord at all and is always constantly falling out which is extremely frustrating!",Great for a Beginner,alshovald,userBot
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,B06XB29FPF,"Electronics,Hardware",TRUE,0,4,"We use Alexa to ask simple questions like - what time is the basketball game? and she usually responds correctly. If you ask a more detailed question, she may not have an answer. We like to play Jeopardy and listen to local radio stations using Alexa. I am sure the device will get better with more use and updates.",Alexa,Amanda,userBot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,4,"I have two of these for my kids. Ages 2 and 3. They are great for them to watch cartoons and they are slowly getting into the puzzles, books and games on them. Easy to setup and link to amazon account. Only gave it 4 stars because the one downfall is that these tablets are bit on the slow side when either downloading content or loading up some videos. Kids are less patient than adults you know. Overall, well worth the money.",Great Starter Tablet for Kids,AmateurGoProer,userBot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,4,"I have two of these for my kids. Ages 2 and 3. They are great for them to watch cartoons and they are slowly getting into the puzzles, books and games on them. Easy to setup and link to amazon account. Only gave it 4 stars because the one downfall is that these tablets are bit on the slow side when either downloading content or loading up some videos. Kids are less patient than adults you know. Overall, well worth the money.",Great Starter Tablet for Kids,AmateurGoProer,userBot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,4,"I have two of these for my kids. Ages 2 and 3. They are great for them to watch cartoons and they are slowly getting into the puzzles, books and games on them. Easy to setup and link to amazon account. Only gave it 4 stars because the one downfall is that these tablets are bit on the slow side when either downloading content or loading up some videos. Kids are less patient than adults you know. Overall, well worth the money.",Great Starter Tablet for Kids,AmateurGoProer,userBot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,4,"I have two of these for my kids. Ages 2 and 3. They are great for them to watch cartoons and they are slowly getting into the puzzles, books and games on them. Easy to setup and link to amazon account. Only gave it 4 stars because the one downfall is that these tablets are bit on the slow side when either downloading content or loading up some videos. Kids are less patient than adults you know. Overall, well worth the money.",Great Starter Tablet for Kids,AmateurGoProer,userBot
AVphC37X1cnluZ0-9mbp,AmazonBasics Ventilated Adjustable Laptop Stand,B00WRDS8H0,Electronics,,,4,"Simple in its design, with multiple angles, the mesh keeps your laptop cool, the cord keeper in back keeps organized, and the surface area is great for a 15.6 laptop. I think this would also work for a 17 laptop, but there may be a larger model for those. Check first. The only gripe I have about this unit is the two 'tabs' that keep the laptop from sliding down into your lap when adjusted up at an angle. These two tabs could benefit from being 1/2 taller than they are. This would allow a 'thicker' laptop base from 'spillage' like my Toshiba seems to occasionally do. So that is my only con for this item. I would still suggest buying it.",Cool running 10 people found this helpful. Was this review helpful to you Yes No,Amazon Customer,userBot
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,B01BH83OOM,Electronics,TRUE,0,4,"Fantastic sound from such a small speaker, excellent! Not as impressed with its other potential capabilities- more difficult to set those up & get all the various apps needed to do things like get weather, order items, etc.. Wish it came with more pre installed I guess.","Great sound from a little speaker, that's about it",Amblate,userBot
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,B01BH83OOM,Electronics,TRUE,0,4,"Fantastic sound from such a small speaker, excellent! Not as impressed with its other potential capabilities- more difficult to set those up & get all the various apps needed to do things like get weather, order items, etc.. Wish it came with more pre installed I guess.","Great sound from a little speaker, that's about it",Amblate,userBot
AVqVGZSEQMlgsOJE6eUc,Kindle E-reader - White 6 Glare-Free Touchscreen Display Wi-Fi - Includes Special Offers,B017JG41PC,"Office Supplies,Electronics",TRUE,0,4,"This is my second Kindle and I love it! It's so convenient to be able to carry around hundreds of books without the bulk and weight of literally carrying around hundreds of books. I just wish I could have bought accessories at Best Buy. Also, the sales rep knew nothing about the devices and had to 'Goggle' info on her phone.",My Second Kindle,Andrea,userBot
AVqVGZSEQMlgsOJE6eUc,Kindle E-reader - White 6 Glare-Free Touchscreen Display Wi-Fi - Includes Special Offers,B017JG41PC,"Office Supplies,Electronics",TRUE,0,4,"This is my second Kindle and I love it! It's so convenient to be able to carry around hundreds of books without the bulk and weight of literally carrying around hundreds of books. I just wish I could have bought accessories at Best Buy. Also, the sales rep knew nothing about the devices and had to 'Goggle' info on her phone.",My Second Kindle,Andrea,userBot
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,4,"The tablet itself works great, but be aware, this is one that comes with ads as your home screen... nowhere did it say that it had ads...",Works but had ads,Andrew,userBot
AVwjfXqqQMlgsOJE8qmm,All-New Fire HD 8 Kids Edition Tablet 8 HD Display 32 GB Pink Kid-Proof Case,B01J94SCAM,Electronics,TRUE,0,4,Only down side is I have to hard reset it every so often,My son loves it,Andy,userBot
AVzYlGj3vKc47QAVeZRH,"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",B01J94SWWU,Electronics,TRUE,0,4,Product is great for a teenager to play games and read books.,Great for a teenager,Angie,userBot
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,4,Teenager friendly and easy to use. Also great for watching movies and playing games.,Great for a teenager,Angie,userBot
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,4,I bought this item in a good deal and i am loving it. It does what it say.,Great item for the price,Anil,userBot
AVzYlGkFvKc47QAVeZRI,All-New Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Marine Blue - with Special Offers,B01J94YIT6,Electronics,TRUE,0,4,"Great little tablet, I upgraded my grandsons other tablet to this one, it was a good decision. Again the camera is not very good, but other than that it's actually really very nice! I would recommend this to a friend or relative.","Love, Love it!",AnneT,userBot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,"My grandson loves it! It's exactly what he needed. I'm very pleased with it, and so is he!",Perfect for my 7 year old grandson,AnneT,userBot
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,B06XB29FPF,"Electronics,Hardware",TRUE,0,4,Built-in hub only lets your control Philips Hue with your voice. You still need the Philips Hue hub to be able to use the Hue app. I ended up buying the Hue hub as well. Has better speaker than the regular Echo.,Built-in Is Not Fully Functional,Anonymous,userBot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,2,4,"This kindle has good quality for the price I bought it for. It can basically do anything an iPad does, but it is a lot cheaper. I got the kindle when it was on sale . If you are using this kindle, just to browse and watch movies then it's more than enough GBSs.",Cheap,Appleuser,userBot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,1,4,"This kindle has good quality for the price I bought it for. It can basically do anything an iPad does, but it is a lot cheaper. I got the kindle when it was on sale . If you are using this kindle, just to browse and watch movies then it's more than enough GBSs.",Cheap,Appleuser,userBot
AVpjEN4jLJeJML43rpUe,Fire Tablet with Alexa 7 Display 16 GB Blue - with Special Offers,B018Y225IA,Electronics,TRUE,2,4,"This kindle has good quality for the price I bought it for. It can basically do anything an iPad does, but it is a lot cheaper. I got the kindle when it was on sale . If you are using this kindle, just to browse and watch movies then it's more than enough GBSs.",Cheap,Appleuser,userBot
AVqVGWQDv8e3D1O-ldFr,All-New Fire HD 8 Tablet 8 HD Display Wi-Fi 16 GB - Includes Special Offers Black,"B018SZT3BK,B01AHB9CN2",Electronics,TRUE,0,4,Screen is good . Lack of Google play kinda hurts but you will survive. The issue of back buttons or multifunction buttons is that sometime they don't appear when you need them.. as they are part of the screen . So you have to kinda summons them which is a pain,Good for the price,Arnold,userBot
AVqkIhxunnc1JgDc3kg_,Fire HD 8 Tablet with Alexa 8 HD Display 16 GB Tangerine - with Special Offers,B018T075DC,Electronics,TRUE,0,4,Screen is good . Lack of Google play kinda hurts but you will survive. The issue of back buttons or multifunction buttons is that sometime they don't appear when you need them.. as they are part of the screen . So you have to kinda summons them which is a pain,Good for the price,Arnold,userBot
AVpfw2hvilAPnD_xh0rH,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Pink Kid-Proof Case,B018Y226XO,"Toys & Games,Electronics",TRUE,0,4,"We bought this for our 3 year old daughter. Great variety of apps, books, and educational videos for her to explore. Love the features that allow us to control her time spent on it. My only complaint is that its processing speed is quite slow getting between different menus but at this price and for a 3-year old I can't complain too much.",Good Value,ars9s,userBot
AVph0EeEilAPnD_x9myq,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Blue Kid-Proof Case,B018Y22C2Y,Electronics,TRUE,0,4,"We bought this for our 3 year old daughter. Great variety of apps, books, and educational videos for her to explore. Love the features that allow us to control her time spent on it. My only complaint is that its processing speed is quite slow getting between different menus but at this price and for a 3-year old I can't complain too much.",Good Value,ars9s,userBot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,4,"We bought this for our 3 year old daughter. Great variety of apps, books, and educational videos for her to explore. Love the features that allow us to control her time spent on it. My only complaint is that its processing speed is quite slow getting between different menus but at this price and for a 3-year old I can't complain too much.",Good Value,ars9s,userBot
AVqVGWLKnnc1JgDc3jF1,Fire Kids Edition Tablet 7 Display Wi-Fi 16 GB Green Kid-Proof Case,B018Y23MNM,Electronics,TRUE,0,4,"We bought this for our 3 year old daughter. Great variety of apps, books, and educational videos for her to explore. Love the features that allow us to control her time spent on it. My only complaint is that its processing speed is quite slow getting between different menus but at this price and for a 3-year old I can't complain too much.",Good Value,ars9s,userBot
AVpgdkC8ilAPnD_xsvyi,Fire Tablet 7 Display Wi-Fi 16 GB - Includes Special Offers Black,B018Y22BI4,Electronics,TRUE,0,4,I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire.,Decent tablet for the money,Auburngirl65,userBot
AVqkIdZiv8e3D1O-leaJ,Fire Tablet with Alexa 7 Display 16 GB Magenta - with Special Offers,B018Y224PY,Electronics,TRUE,0,4,I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire.,Decent tablet for the money,Auburngirl65,userBot
